Id,Name,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered
1016,COVID-19,2020-06-01,Indonesia,56385,2876,24806,29912,1263,17498
1017,COVID-19,2020-06-01,Iran,227662,10817,188758,76196,3020,69910
1018,COVID-19,2020-06-01,Iraq,49109,1943,24760,42670,1738,21604
1019,COVID-19,2020-06-01,Ireland,25473,1736,23364,483,88,1275
1020,COVID-19,2020-06-01,Israel,25244,320,17341,8173,35,2529
1021,COVID-19,2020-06-01,Italy,240578,34767,190248,7729,1414,32741
1022,COVID-19,2020-06-01,Jamaica,702,10,553,116,1,242
1023,COVID-19,2020-06-01,Japan,18615,972,16458,1864,76,2116
1024,COVID-19,2020-06-01,Jordan,1132,9,882,393,0,360
1025,COVID-19,2020-06-01,Kazakhstan,22308,188,13558,11450,148,8154
1026,COVID-19,2020-06-01,Kenya,6366,148,2039,4404,84,1561
1027,COVID-19,2020-06-01,Kosovo,2878,51,1577,1814,21,748
1028,COVID-19,2020-06-01,Kuwait,46195,354,37030,19152,142,25644
1029,COVID-19,2020-06-01,Kyrgyzstan,5506,61,2443,3758,45,1273
1030,COVID-19,2020-06-01,Laos,19,0,19,0,0,3
1031,COVID-19,2020-06-01,Latvia,1118,30,974,52,6,229
1032,COVID-19,2020-06-01,Lebanon,1778,34,1183,558,7,471
1033,COVID-19,2020-06-01,Lesotho,27,0,4,25,0,3
1034,COVID-19,2020-06-01,Liberia,780,36,324,492,9,167
1035,COVID-19,2020-06-01,Libya,824,24,209,668,19,157
1036,COVID-19,2020-06-01,Liechtenstein,82,1,81,0,2,0
1037,COVID-19,2020-06-01,Lithuania,1817,78,1515,142,8,279
1038,COVID-19,2020-06-01,Luxembourg,4299,110,3998,281,0,165
1039,COVID-19,2020-06-01,Madagascar,2214,20,994,1443,14,826
1040,COVID-19,2020-06-01,Malawi,1224,14,260,940,10,218
1041,COVID-19,2020-06-01,Malaysia,8639,121,8354,820,6,2001
1042,COVID-19,2020-06-01,Maldives,2361,9,1944,588,4,1491
1043,COVID-19,2020-06-01,Mali,2181,116,1474,916,39,758
1044,COVID-19,2020-06-01,Malta,670,9,640,52,0,106
1045,COVID-19,2020-06-01,Mauritania,4363,129,1622,3833,106,1595
1046,COVID-19,2020-06-01,Mauritius,341,10,326,6,0,4
1047,COVID-19,2020-06-01,Mexico,226089,27769,174538,135425,17839,110766
1048,COVID-19,2020-06-01,Moldova,16613,545,9382,8362,250,4801
1049,COVID-19,2020-06-01,Monaco,103,4,95,4,0,5
1050,COVID-19,2020-06-01,Mongolia,220,0,176,41,0,132
1051,COVID-19,2020-06-01,Montenegro,548,12,315,224,3,0
1052,COVID-19,2020-06-01,Morocco,12533,228,8920,4726,23,3461
1053,COVID-19,2020-06-01,Mozambique,889,6,0,635,4,0
1054,COVID-19,2020-06-01,Namibia,205,0,24,181,0,10
1055,COVID-19,2020-06-01,Nepal,13564,29,3194,11992,21,2974
1056,COVID-19,2020-06-01,Netherlands,50476,6132,179,3837,157,7
1057,COVID-19,2020-06-01,New Zealand,1528,22,1484,24,0,3
1058,COVID-19,2020-06-01,Nicaragua,2519,83,1238,1760,48,868
1059,COVID-19,2020-06-01,Niger,1075,67,943,117,3,104
1060,COVID-19,2020-06-01,Nigeria,25694,590,9746,15532,303,6739
1061,COVID-19,2020-06-01,North Macedonia,6334,302,2475,4108,169,923
1062,COVID-19,2020-06-01,Norway,8879,250,8138,439,14,411
1063,COVID-19,2020-06-01,Oman,40070,176,23425,28633,127,20743
1064,COVID-19,2020-06-01,Pakistan,213470,4395,100802,141010,2852,74719
1065,COVID-19,2020-06-01,Panama,33550,631,15745,20087,295,6231
1066,COVID-19,2020-06-01,Papua New Guinea,11,0,8,3,0,0
1067,COVID-19,2020-06-01,Paraguay,2221,17,1089,1235,6,612
1068,COVID-19,2020-06-01,Peru,285213,9677,174535,120737,5171,110155
1069,COVID-19,2020-06-01,Philippines,37514,1266,10233,19428,309,6324
1070,COVID-19,2020-06-01,Poland,34393,1463,21281,10607,399,10010
1071,COVID-19,2020-06-01,Portugal,42141,1576,27505,9641,166,8096
1072,COVID-19,2020-06-01,Qatar,96088,113,81564,39178,75,51274
1073,COVID-19,2020-06-01,Romania,26970,1651,19050,7713,385,5794
1074,COVID-19,2020-06-01,Russia,646929,9306,411973,241086,4613,240090
1075,COVID-19,2020-06-01,Rwanda,1025,2,447,655,1,191
1076,COVID-19,2020-06-01,Saint Kitts and Nevis,15,0,15,0,0,0
1077,COVID-19,2020-06-01,Saint Lucia,19,0,19,1,0,1
1078,COVID-19,2020-06-01,Saint Vincent and the Grenadines,29,0,29,3,0,14
1079,COVID-19,2020-06-01,San Marino,698,42,656,27,0,299
1080,COVID-19,2020-06-01,Sao Tome and Principe,714,13,236,231,1,168
1081,COVID-19,2020-06-01,Saudi Arabia,190823,1649,130766,105562,1146,68324
1082,COVID-19,2020-06-01,Senegal,6793,112,4431,3148,70,2630
1083,COVID-19,2020-06-01,Serbia,14564,277,12662,3152,34,6282
1084,COVID-19,2020-06-01,Seychelles,81,0,11,70,0,0
1085,COVID-19,2020-06-01,Sierra Leone,1462,60,974,601,14,520
1086,COVID-19,2020-06-01,Singapore,43907,26,38500,9023,3,16801
1087,COVID-19,2020-06-01,Slovakia,1667,28,1464,146,0,98
1088,COVID-19,2020-06-01,Slovenia,1600,111,1384,127,3,26
1089,COVID-19,2020-06-01,Somalia,2924,90,910,948,12,562
1090,COVID-19,2020-06-01,South Africa,151209,2657,73543,118526,1974,56734
1091,COVID-19,2020-06-01,South Korea,12850,282,11613,1347,11,1191
1092,COVID-19,2020-06-01,South Sudan,2007,38,279,1013,28,273
1093,COVID-19,2020-06-01,Spain,249271,28355,150376,9792,1228,0
1094,COVID-19,2020-06-01,Sri Lanka,2047,11,1711,414,1,910
1095,COVID-19,2020-06-01,Sudan,9257,572,4014,4231,286,2591
1096,COVID-19,2020-06-01,Suriname,515,13,227,492,12,218
1097,COVID-19,2020-06-01,Sweden,68451,5333,0,30909,938,0
1098,COVID-19,2020-06-01,Switzerland,31714,1963,29200,852,43,700
1099,COVID-19,2020-06-01,Syria,279,9,0,157,4,0
1100,COVID-19,2020-06-01,Taiwan*,447,7,437,5,0,14
1101,COVID-19,2020-06-01,Tajikistan,5900,52,4506,1970,5,2502
1102,COVID-19,2020-06-01,Tanzania,509,21,183,0,0,0
1103,COVID-19,2020-06-01,Thailand,3171,58,3056,90,1,93
1104,COVID-19,2020-06-01,Timor-Leste,24,0,0,0,0,0
1105,COVID-19,2020-06-01,Togo,650,14,402,208,1,191
1106,COVID-19,2020-06-01,Trinidad and Tobago,130,8,113,13,0,5
1107,COVID-19,2020-06-01,Tunisia,1174,50,1031,97,2,71
1108,COVID-19,2020-06-01,Turkey,199906,5131,173111,35964,591,45138
1109,COVID-19,2020-06-01,US,2636414,127432,720631,837290,22068,275873
1110,COVID-19,2020-06-01,Uganda,889,0,819,472,0,747
1111,COVID-19,2020-06-01,Ukraine,45254,1173,19792,21582,465,10254
1112,COVID-19,2020-06-01,United Arab Emirates,48667,315,37566,14110,51,19634
1113,COVID-19,2020-06-01,United Kingdom,285216,43815,1370,27677,4723,204
1114,COVID-19,2020-06-01,Uruguay,936,27,824,113,5,141
1115,COVID-19,2020-06-01,Uzbekistan,8503,26,5682,4880,11,2845
1116,COVID-19,2020-06-01,Venezuela,5832,51,1649,4322,37,1347
1117,COVID-19,2020-06-01,Vietnam,355,0,335,27,0,56
1118,COVID-19,2020-06-01,West Bank and Gaza,2428,8,451,1980,5,79
1119,COVID-19,2020-06-01,Western Sahara,10,1,8,1,0,2
1120,COVID-19,2020-06-01,Yemen,1158,312,488,835,232,474
1121,COVID-19,2020-06-01,Zambia,1594,24,1329,537,17,550
1122,COVID-19,2020-06-01,Zimbabwe,591,7,162,413,3,133
1123,COVID-19,2020-07-01,Afghanistan,36263,1269,25198,4746,523,11067
1124,COVID-19,2020-07-01,Albania,4880,144,2745,2345,82,1286
1125,COVID-19,2020-07-01,Algeria,27973,1163,18837,14066,251,8940
1126,COVID-19,2020-07-01,Andorra,907,52,803,52,0,4
1127,COVID-19,2020-07-01,Angola,950,41,242,666,28,149
1128,COVID-19,2020-07-01,Antigua and Barbuda,86,3,65,18,0,43
1129,COVID-19,2020-07-01,Argentina,167416,3059,72575,102886,1752,50547
1130,COVID-19,2020-07-01,Armenia,37390,711,26665,11848,268,12617
1131,COVID-19,2020-07-01,Australia,15303,167,9311,7383,63,2283
1132,COVID-19,2020-07-01,Austria,20558,713,18246,2792,10,1768
1133,COVID-19,2020-07-01,Azerbaijan,30446,423,23242,12922,210,13527
1134,COVID-19,2020-07-01,Bahamas,382,11,91,278,0,4
1135,COVID-19,2020-07-01,Bahrain,39482,141,36110,12724,54,14779
1136,COVID-19,2020-07-01,Bangladesh,226225,2965,125683,80742,1118,66059
1137,COVID-19,2020-07-01,Barbados,110,7,94,13,0,4
1138,COVID-19,2020-07-01,Belarus,67251,538,60492,5133,146,14438
1139,COVID-19,2020-07-01,Belgium,66428,9822,17452,5001,75,468
1140,COVID-19,2020-07-01,Belize,48,2,26,24,0,8
1141,COVID-19,2020-07-01,Benin,1770,35,1036,571,14,703
1142,COVID-19,2020-07-01,Bhutan,99,0,86,22,0,38
1143,COVID-19,2020-07-01,Bolivia,71181,2647,21478,37962,1524,12138
1144,COVID-19,2020-07-01,Bosnia and Herzegovina,10498,294,4930,6045,108,2528
1145,COVID-19,2020-07-01,Botswana,739,2,63,512,1,35
1146,COVID-19,2020-07-01,Brazil,2442375,87618,1846641,1040334,28024,1058323
1147,COVID-19,2020-07-01,Brunei,141,3,138,0,0,0
1148,COVID-19,2020-07-01,Bulgaria,10621,347,5585,5632,117,2909
1149,COVID-19,2020-07-01,Burkina Faso,1100,53,926,138,0,88
1150,COVID-19,2020-07-01,Burma,350,6,292,51,0,70
1151,COVID-19,2020-07-01,Burundi,378,1,301,208,0,186
1152,COVID-19,2020-07-01,Cabo Verde,2328,22,1550,1101,7,921
1153,COVID-19,2020-07-01,Cambodia,226,0,147,85,0,17
1154,COVID-19,2020-07-01,Cameroon,17110,391,14539,4518,78,4439
1155,COVID-19,2020-07-01,Canada,116458,8944,0,10374,295,0
1156,COVID-19,2020-07-01,Central African Republic,4599,59,1546,854,12,759
1157,COVID-19,2020-07-01,Chad,922,75,810,56,1,29
1158,COVID-19,2020-07-01,Chile,347923,9187,319954,68530,3499,78725
1159,COVID-19,2020-07-01,China,86783,4656,78869,1998,15,825
1160,COVID-19,2020-07-01,Colombia,257101,8777,131161,159255,5443,91140
1161,COVID-19,2020-07-01,Comoros,354,7,328,51,0,128
1162,COVID-19,2020-07-01,Congo (Brazzaville),3200,54,829,2113,17,373
1163,COVID-19,2020-07-01,Congo (Kinshasa),8844,208,5700,1805,38,4274
1164,COVID-19,2020-07-01,Costa Rica,15841,115,3824,12382,99,2388
1165,COVID-19,2020-07-01,Cote d'Ivoire,15655,96,10361,6156,28,6088
1166,COVID-19,2020-07-01,Croatia,4881,139,3936,2104,32,1781
1167,COVID-19,2020-07-01,Cuba,2532,87,2351,191,1,137
1168,COVID-19,2020-07-01,Cyprus,1060,19,852,62,0,19
1169,COVID-19,2020-07-01,Czechia,15516,373,11428,3562,34,3657
1170,COVID-19,2020-07-01,Denmark,13761,613,12605,806,8,769
1171,COVID-19,2020-07-01,Djibouti,5059,58,4977,377,4,453
1172,COVID-19,2020-07-01,Dominica,18,0,18,0,0,0
1173,COVID-19,2020-07-01,Dominican Republic,64156,1083,30204,31588,336,12624
1174,COVID-19,2020-07-01,Ecuador,81161,5532,34896,24729,1005,7302
1175,COVID-19,2020-07-01,Egypt,92482,4652,34838,24171,1699,16378
1176,COVID-19,2020-07-01,El Salvador,15035,408,7778,8597,234,4008
1177,COVID-19,2020-07-01,Equatorial Guinea,3071,51,842,1070,19,327
1178,COVID-19,2020-07-01,Eritrea,265,0,191,62,0,138
1179,COVID-19,2020-07-01,Estonia,2034,69,1923,45,0,94
1180,COVID-19,2020-07-01,Eswatini,2316,34,1025,1504,23,617
1181,COVID-19,2020-07-01,Ethiopia,14547,228,6386,8701,125,3956
1182,COVID-19,2020-07-01,Fiji,27,0,18,9,0,0
1183,COVID-19,2020-07-01,Finland,7398,329,6920,192,3,320
1184,COVID-19,2020-07-01,France,220352,30212,81212,18289,390,4813
1185,COVID-19,2020-07-01,Gabon,7189,49,4682,1795,7,2262
1186,COVID-19,2020-07-01,Gambia,326,8,66,277,6,39
1187,COVID-19,2020-07-01,Georgia,1137,16,922,209,1,128
1188,COVID-19,2020-07-01,Germany,207112,9125,190314,11694,137,12214
1189,COVID-19,2020-07-01,Ghana,33624,168,29801,15883,56,16533
1190,COVID-19,2020-07-01,Greece,4227,202,1374,818,10,0
1191,COVID-19,2020-07-01,Greenland,14,0,13,1,0,0
1192,COVID-19,2020-07-01,Grenada,23,0,23,0,0,0
1193,COVID-19,2020-07-01,Guatemala,45309,1761,32455,27213,988,29261
1194,COVID-19,2020-07-01,Guinea,7055,45,6257,1664,12,1931
1195,COVID-19,2020-07-01,Guinea-Bissau,1954,26,803,300,2,486
1196,COVID-19,2020-07-01,Guyana,389,20,181,144,8,67
1197,COVID-19,2020-07-01,Haiti,7340,158,4365,1365,53,3434
1198,COVID-19,2020-07-01,Holy See,12,0,12,0,0,0
1199,COVID-19,2020-07-01,Honduras,39741,1166,5039,20183,669,2979
1200,COVID-19,2020-07-01,Hungary,4448,596,3329,293,11,637
1201,COVID-19,2020-07-01,Iceland,1854,10,1823,30,0,51
1202,COVID-19,2020-07-01,India,1480073,33408,951166,894592,16008,603254
1203,COVID-19,2020-07-01,Indonesia,100303,4838,58173,43918,1962,33367
1204,COVID-19,2020-07-01,Iran,293606,15912,255144,65944,5095,66386
1205,COVID-19,2020-07-01,Iraq,112585,4458,77144,63476,2515,52384
1206,COVID-19,2020-07-01,Ireland,25892,1764,23364,419,36,0
1207,COVID-19,2020-07-01,Israel,63985,474,27133,38741,154,9792
1208,COVID-19,2020-07-01,Italy,246286,35112,198593,5708,345,8345
1209,COVID-19,2020-07-01,Jamaica,853,10,714,151,0,161
1210,COVID-19,2020-07-01,Japan,31142,998,21970,12527,26,5512
1211,COVID-19,2020-07-01,Jordan,1176,11,1041,154,2,159
1212,COVID-19,2020-07-01,Kazakhstan,84648,585,54404,62340,397,46120
1213,COVID-19,2020-07-01,Kenya,17975,285,7833,11609,137,5794
1214,COVID-19,2020-07-01,Kosovo,7413,185,4027,4535,134,2450
1215,COVID-19,2020-07-01,Kuwait,64379,438,55057,18184,84,18027
1216,COVID-19,2020-07-01,Kyrgyzstan,33296,1301,21205,27790,1240,18762
1217,COVID-19,2020-07-01,Laos,20,0,19,1,0,0
1218,COVID-19,2020-07-01,Latvia,1219,31,1045,101,1,71
1219,COVID-19,2020-07-01,Lebanon,3882,51,1709,2104,17,526
1220,COVID-19,2020-07-01,Lesotho,505,12,128,478,12,124
1221,COVID-19,2020-07-01,Liberia,1167,72,646,387,36,322
1222,COVID-19,2020-07-01,Libya,2827,64,577,2003,40,368
1223,COVID-19,2020-07-01,Liechtenstein,86,1,81,4,0,4
1224,COVID-19,2020-07-01,Lithuania,2019,80,1620,202,2,121
1225,COVID-19,2020-07-01,Luxembourg,6321,112,4825,2022,2,827
1226,COVID-19,2020-07-01,Madagascar,9690,91,6260,7476,71,5266
1227,COVID-19,2020-07-01,Malawi,3664,99,1645,2440,85,1385
1228,COVID-19,2020-07-01,Malaysia,8904,124,8601,265,3,247
1229,COVID-19,2020-07-01,Maldives,3369,15,2547,1008,6,603
1230,COVID-19,2020-07-01,Mali,2513,124,1913,332,8,439
1231,COVID-19,2020-07-01,Malta,701,9,665,31,0,25
1232,COVID-19,2020-07-01,Mauritania,6208,156,4653,1845,27,3031
1233,COVID-19,2020-07-01,Mauritius,344,10,332,3,0,6
1234,COVID-19,2020-07-01,Mexico,395489,44022,303810,169400,16253,161868
1235,COVID-19,2020-07-01,Moldova,23154,748,16154,6541,203,6772
1236,COVID-19,2020-07-01,Monaco,116,4,104,13,0,9
1237,COVID-19,2020-07-01,Mongolia,289,0,222,69,0,46
1238,COVID-19,2020-07-01,Montenegro,2893,45,809,2345,33,494
1239,COVID-19,2020-07-01,Morocco,20887,316,16553,8354,88,7633
1240,COVID-19,2020-07-01,Mozambique,1701,11,0,812,5,0
1241,COVID-19,2020-07-01,Namibia,1843,8,101,1638,8,77
1242,COVID-19,2020-07-01,Nepal,18752,48,13754,5188,19,10560
1243,COVID-19,2020-07-01,Netherlands,53413,6160,189,2937,38,10
1244,COVID-19,2020-07-01,New Zealand,1557,22,1514,29,0,30
1245,COVID-19,2020-07-01,Nicaragua,3439,108,2492,920,25,1254
1246,COVID-19,2020-07-01,Niger,1132,69,1027,61,2,84
1247,COVID-19,2020-07-01,Nigeria,41180,860,18203,15486,270,8457
1248,COVID-19,2020-07-01,North Macedonia,10213,466,5564,3879,164,3089
1249,COVID-19,2020-07-01,Norway,9132,255,8752,253,5,614
1250,COVID-19,2020-07-01,Oman,77058,393,57028,36988,217,33603
1251,COVID-19,2020-07-01,Pakistan,274289,5842,241026,60819,1447,140224
1252,COVID-19,2020-07-01,Panama,61442,1322,35086,27892,691,19341
1253,COVID-19,2020-07-01,Papua New Guinea,62,0,11,51,2,3
1254,COVID-19,2020-07-01,Paraguay,4548,43,2905,2327,26,1816
1255,COVID-19,2020-07-01,Peru,389717,18418,272547,104504,8741,98012
1256,COVID-19,2020-07-01,Philippines,82040,1945,26446,44526,679,16213
1257,COVID-19,2020-07-01,Poland,43402,1676,32856,9009,213,11575
1258,COVID-19,2020-07-01,Portugal,50299,1719,35375,8158,143,7870
1259,COVID-19,2020-07-01,Qatar,109597,165,106328,13509,52,24764
1260,COVID-19,2020-07-01,Romania,45902,2206,25794,18932,555,6744
1261,COVID-19,2020-07-01,Russia,816680,13334,602249,169751,4028,190276
1262,COVID-19,2020-07-01,Rwanda,1879,5,975,854,3,528
1263,COVID-19,2020-07-01,Saint Kitts and Nevis,17,0,15,2,0,0
1264,COVID-19,2020-07-01,Saint Lucia,24,0,22,5,0,3
1265,COVID-19,2020-07-01,Saint Vincent and the Grenadines,52,0,39,23,0,10
1266,COVID-19,2020-07-01,San Marino,699,42,657,1,0,1
1267,COVID-19,2020-07-01,Sao Tome and Principe,865,14,734,151,1,498
1268,COVID-19,2020-07-01,Saudi Arabia,268934,2760,222936,78111,1111,92170
1269,COVID-19,2020-07-01,Senegal,9764,194,6477,2971,82,2046
1270,COVID-19,2020-07-01,Serbia,24141,543,0,9577,266,18466
1271,COVID-19,2020-07-01,Seychelles,114,0,39,33,0,28
1272,COVID-19,2020-07-01,Sierra Leone,1783,66,1317,321,6,343
1273,COVID-19,2020-07-01,Singapore,50838,27,45692,6931,1,7192
1274,COVID-19,2020-07-01,Slovakia,2181,28,1616,514,0,152
1275,COVID-19,2020-07-01,Slovenia,2087,116,1733,487,5,349
1276,COVID-19,2020-07-01,Somalia,3196,93,1543,272,3,633
1277,COVID-19,2020-07-01,South Africa,452529,7067,274925,301320,4410,201382
1278,COVID-19,2020-07-01,South Korea,14203,300,13007,1353,18,1394
1279,COVID-19,2020-07-01,South Sudan,2305,46,1175,298,8,896
1280,COVID-19,2020-07-01,Spain,272421,28432,150376,23150,77,0
1281,COVID-19,2020-07-01,Sri Lanka,2805,11,2121,758,0,410
1282,COVID-19,2020-07-01,Sudan,11424,720,5939,2167,148,1925
1283,COVID-19,2020-07-01,Suriname,1483,24,925,968,11,698
1284,COVID-19,2020-07-01,Sweden,79395,5700,0,10944,367,0
1285,COVID-19,2020-07-01,Switzerland,34477,1978,30900,2763,15,1700
1286,COVID-19,2020-07-01,Syria,674,40,0,395,31,0
1287,COVID-19,2020-07-01,Taiwan*,462,7,440,15,0,3
1288,COVID-19,2020-07-01,Tajikistan,7235,60,6028,1335,8,1522
1289,COVID-19,2020-07-01,Tanzania,509,21,183,0,0,0
1290,COVID-19,2020-07-01,Thailand,3297,58,3111,126,0,55
1291,COVID-19,2020-07-01,Timor-Leste,24,0,0,0,0,0
1292,COVID-19,2020-07-01,Togo,874,18,607,224,4,205
1293,COVID-19,2020-07-01,Trinidad and Tobago,148,8,128,18,0,15
1294,COVID-19,2020-07-01,Tunisia,1455,50,1157,281,0,126
1295,COVID-19,2020-07-01,Turkey,227019,5630,210469,27113,499,37358
1296,COVID-19,2020-07-01,US,4290259,148011,1325804,1653845,20579,605173
1297,COVID-19,2020-07-01,Uganda,1128,2,986,239,2,393
1298,COVID-19,2020-07-01,Ukraine,67096,1636,37202,21842,463,17410
1299,COVID-19,2020-07-01,United Arab Emirates,59177,345,52510,10510,30,14944
1300,COVID-19,2020-07-01,United Kingdom,301708,45844,1437,16492,2029,67
1301,COVID-19,2020-07-01,Uruguay,1202,35,951,266,8,127
1302,COVID-19,2020-07-01,Uzbekistan,21209,121,11674,12706,95,5992
1303,COVID-19,2020-07-01,Venezuela,15988,146,9959,10156,95,8310
1304,COVID-19,2020-07-01,Vietnam,431,0,365,76,0,30
1305,COVID-19,2020-07-01,West Bank and Gaza,10621,78,3752,8193,70,3301
1306,COVID-19,2020-07-01,Western Sahara,10,1,8,0,0,0
1307,COVID-19,2020-07-01,Yemen,1691,483,833,533,171,345
1308,COVID-19,2020-07-01,Zambia,4552,140,2815,2958,116,1486
1309,COVID-19,2020-07-01,Zimbabwe,2704,36,542,2113,29,380
