Id,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered
925,2020-05-01,United Arab Emirates,34557,264,17932,22076,159,15503
926,2020-05-01,United Kingdom,257539,39092,1190,78768,12233,331
927,2020-05-01,Uruguay,823,22,685,180,5,268
928,2020-05-01,Uzbekistan,3623,15,2837,1584,6,1704
929,2020-05-01,Venezuela,1510,14,302,1177,10,160
930,2020-05-01,Vietnam,328,0,279,58,0,60
931,2020-05-01,West Bank and Gaza,448,3,372,104,1,296
932,2020-05-01,Western Sahara,9,1,6,3,1,1
933,2020-05-01,Yemen,323,80,14,317,78,15
934,2020-05-01,Zambia,1057,7,779,951,4,724
935,2020-05-01,Zimbabwe,178,4,29,144,0,24
936,2020-06-01,Afghanistan,31517,746,14131,16312,489,12803
937,2020-06-01,Albania,2535,62,1459,1398,29,587
938,2020-06-01,Algeria,13907,912,9897,4513,259,4149
939,2020-06-01,Andorra,855,52,799,91,1,105
940,2020-06-01,Angola,284,13,93,198,9,75
941,2020-06-01,Antigua and Barbuda,69,3,22,43,0,3
942,2020-06-01,Argentina,64530,1307,22028,47679,768,16692
943,2020-06-01,Armenia,25542,443,14048,16260,312,10662
944,2020-06-01,Australia,7920,104,7040,718,3,422
945,2020-06-01,Austria,17766,705,16478,1035,37,885
946,2020-06-01,Azerbaijan,17524,213,9715,12030,150,6287
947,2020-06-01,Bahamas,104,11,87,2,0,39
948,2020-06-01,Bahrain,26758,87,21331,15360,68,14658
949,2020-06-01,Bangladesh,145483,1847,59624,98330,1197,49843
950,2020-06-01,Barbados,97,7,90,5,0,14
951,2020-06-01,Belarus,62118,392,46054,19562,157,27540
952,2020-06-01,Belgium,61427,9747,16984,3046,280,1097
953,2020-06-01,Belize,24,2,18,6,0,2
954,2020-06-01,Benin,1199,21,333,967,18,190
955,2020-06-01,Bhutan,77,0,48,34,0,42
956,2020-06-01,Bolivia,33219,1123,9340,23237,810,8372
957,2020-06-01,Bosnia and Herzegovina,4453,186,2402,1943,33,540
958,2020-06-01,Botswana,227,1,28,192,0,8
959,2020-06-01,Brazil,1402041,59594,788318,887192,30280,581763
960,2020-06-01,Brunei,141,3,138,0,1,0
961,2020-06-01,Bulgaria,4989,230,2676,2476,90,1602
962,2020-06-01,Burkina Faso,962,53,838,115,0,118
963,2020-06-01,Burma,299,6,222,75,0,84
964,2020-06-01,Burundi,170,1,115,107,0,82
965,2020-06-01,Cabo Verde,1227,15,629,792,11,436
966,2020-06-01,Cambodia,141,0,130,16,0,7
967,2020-06-01,Cameroon,12592,313,10100,6688,122,6532
968,2020-06-01,Canada,106084,8649,0,13619,1276,0
969,2020-06-01,Central African Republic,3745,47,787,2734,45,764
970,2020-06-01,Chad,866,74,781,88,9,290
971,2020-06-01,Chile,279393,5688,241229,155843,4634,198502
972,2020-06-01,China,84785,4641,78044,640,3,231
973,2020-06-01,Colombia,97846,3334,40021,68463,2395,32989
974,2020-06-01,Comoros,303,7,200,197,5,174
975,2020-06-01,Congo (Brazzaville),1087,37,456,476,17,277
976,2020-06-01,Congo (Kinshasa),7039,170,1426,3969,98,978
977,2020-06-01,Costa Rica,3459,16,1436,2403,6,767
978,2020-06-01,Cote d'Ivoire,9499,68,4273,6666,35,3460
979,2020-06-01,Croatia,2777,107,2155,531,4,83
980,2020-06-01,Cuba,2341,86,2214,296,3,405
981,2020-06-01,Cyprus,998,19,833,54,2,43
982,2020-06-01,Czechia,11954,349,7771,2686,37,1213
983,2020-06-01,Denmark,12955,605,11836,1099,31,1287
984,2020-06-01,Djibouti,4682,54,4524,1328,30,3020
985,2020-06-01,Dominica,18,0,18,2,0,2
986,2020-06-01,Dominican Republic,32568,747,17580,15283,245,7021
987,2020-06-01,Ecuador,56432,4527,27594,17334,1169,8002
988,2020-06-01,Egypt,68311,2953,18460,43326,1994,12423
989,2020-06-01,El Salvador,6438,174,3770,3921,128,2730
990,2020-06-01,Equatorial Guinea,2001,32,515,695,20,315
991,2020-06-01,Eritrea,203,0,53,164,0,14
992,2020-06-01,Estonia,1989,69,1829,120,1,205
993,2020-06-01,Eswatini,812,11,408,527,9,219
994,2020-06-01,Ethiopia,5846,103,2430,4674,92,2221
995,2020-06-01,Fiji,18,0,18,0,0,3
996,2020-06-01,Finland,7214,328,6600,355,12,1100
997,2020-06-01,France,202063,29846,76399,14539,1041,7926
998,2020-06-01,Gabon,5394,42,2420,2739,25,1698
999,2020-06-01,Gambia,49,2,27,24,1,7
1000,2020-06-01,Georgia,928,15,794,145,3,189
1001,2020-06-01,Germany,195418,8990,178100,12008,450,12748
1002,2020-06-01,Ghana,17741,112,13268,9671,76,10321
1003,2020-06-01,Greece,3409,192,1374,492,17,0
1004,2020-06-01,Greenland,13,0,13,0,0,2
1005,2020-06-01,Grenada,23,0,23,0,0,5
1006,2020-06-01,Guatemala,18096,773,3194,13009,665,2459
1007,2020-06-01,Guinea,5391,33,4326,1685,10,2296
1008,2020-06-01,Guinea-Bissau,1654,24,317,398,16,275
1009,2020-06-01,Guyana,245,12,114,92,0,44
1010,2020-06-01,Haiti,5975,105,931,3851,61,907
1011,2020-06-01,Holy See,12,0,12,0,0,10
1012,2020-06-01,Honduras,19558,497,2060,14356,285,1523
1013,2020-06-01,Hungary,4155,585,2692,279,59,545
1014,2020-06-01,Iceland,1824,10,1800,18,0,36
1015,2020-06-01,India,585481,17400,347912,394872,11992,256060
1016,2020-06-01,Indonesia,56385,2876,24806,29912,1263,17498
1017,2020-06-01,Iran,227662,10817,188758,76196,3020,69910
1018,2020-06-01,Iraq,49109,1943,24760,42670,1738,21604
1019,2020-06-01,Ireland,25473,1736,23364,483,88,1275
1020,2020-06-01,Israel,25244,320,17341,8173,35,2529
1021,2020-06-01,Italy,240578,34767,190248,7729,1414,32741
1022,2020-06-01,Jamaica,702,10,553,116,1,242
1023,2020-06-01,Japan,18615,972,16458,1864,76,2116
1024,2020-06-01,Jordan,1132,9,882,393,0,360
1025,2020-06-01,Kazakhstan,22308,188,13558,11450,148,8154
1026,2020-06-01,Kenya,6366,148,2039,4404,84,1561
1027,2020-06-01,Kosovo,2878,51,1577,1814,21,748
1028,2020-06-01,Kuwait,46195,354,37030,19152,142,25644
1029,2020-06-01,Kyrgyzstan,5506,61,2443,3758,45,1273
1030,2020-06-01,Laos,19,0,19,0,0,3
1031,2020-06-01,Latvia,1118,30,974,52,6,229
1032,2020-06-01,Lebanon,1778,34,1183,558,7,471
1033,2020-06-01,Lesotho,27,0,4,25,0,3
1034,2020-06-01,Liberia,780,36,324,492,9,167
1035,2020-06-01,Libya,824,24,209,668,19,157
1036,2020-06-01,Liechtenstein,82,1,81,0,2,0
1037,2020-06-01,Lithuania,1817,78,1515,142,8,279
1038,2020-06-01,Luxembourg,4299,110,3998,281,0,165
1039,2020-06-01,Madagascar,2214,20,994,1443,14,826
1040,2020-06-01,Malawi,1224,14,260,940,10,218
1041,2020-06-01,Malaysia,8639,121,8354,820,6,2001
1042,2020-06-01,Maldives,2361,9,1944,588,4,1491
1043,2020-06-01,Mali,2181,116,1474,916,39,758
1044,2020-06-01,Malta,670,9,640,52,0,106
1045,2020-06-01,Mauritania,4363,129,1622,3833,106,1595
1046,2020-06-01,Mauritius,341,10,326,6,0,4
1047,2020-06-01,Mexico,226089,27769,174538,135425,17839,110766
1048,2020-06-01,Moldova,16613,545,9382,8362,250,4801
1049,2020-06-01,Monaco,103,4,95,4,0,5
1050,2020-06-01,Mongolia,220,0,176,41,0,132
1051,2020-06-01,Montenegro,548,12,315,224,3,0
1052,2020-06-01,Morocco,12533,228,8920,4726,23,3461
1053,2020-06-01,Mozambique,889,6,0,635,4,0
1054,2020-06-01,Namibia,205,0,24,181,0,10
1055,2020-06-01,Nepal,13564,29,3194,11992,21,2974
1056,2020-06-01,Netherlands,50476,6132,179,3837,157,7
1057,2020-06-01,New Zealand,1528,22,1484,24,0,3
1058,2020-06-01,Nicaragua,2519,83,1238,1760,48,868
1059,2020-06-01,Niger,1075,67,943,117,3,104
1060,2020-06-01,Nigeria,25694,590,9746,15532,303,6739
1061,2020-06-01,North Macedonia,6334,302,2475,4108,169,923
1062,2020-06-01,Norway,8879,250,8138,439,14,411
1063,2020-06-01,Oman,40070,176,23425,28633,127,20743
1064,2020-06-01,Pakistan,213470,4395,100802,141010,2852,74719
1065,2020-06-01,Panama,33550,631,15745,20087,295,6231
1066,2020-06-01,Papua New Guinea,11,0,8,3,0,0
1067,2020-06-01,Paraguay,2221,17,1089,1235,6,612
1068,2020-06-01,Peru,285213,9677,174535,120737,5171,110155
1069,2020-06-01,Philippines,37514,1266,10233,19428,309,6324
1070,2020-06-01,Poland,34393,1463,21281,10607,399,10010
1071,2020-06-01,Portugal,42141,1576,27505,9641,166,8096
1072,2020-06-01,Qatar,96088,113,81564,39178,75,51274
1073,2020-06-01,Romania,26970,1651,19050,7713,385,5794
1074,2020-06-01,Russia,646929,9306,411973,241086,4613,240090
1075,2020-06-01,Rwanda,1025,2,447,655,1,191
1076,2020-06-01,Saint Kitts and Nevis,15,0,15,0,0,0
1077,2020-06-01,Saint Lucia,19,0,19,1,0,1
1078,2020-06-01,Saint Vincent and the Grenadines,29,0,29,3,0,14
1079,2020-06-01,San Marino,698,42,656,27,0,299
1080,2020-06-01,Sao Tome and Principe,714,13,236,231,1,168
1081,2020-06-01,Saudi Arabia,190823,1649,130766,105562,1146,68324
1082,2020-06-01,Senegal,6793,112,4431,3148,70,2630
1083,2020-06-01,Serbia,14564,277,12662,3152,34,6282
1084,2020-06-01,Seychelles,81,0,11,70,0,0
1085,2020-06-01,Sierra Leone,1462,60,974,601,14,520
1086,2020-06-01,Singapore,43907,26,38500,9023,3,16801
1087,2020-06-01,Slovakia,1667,28,1464,146,0,98
1088,2020-06-01,Slovenia,1600,111,1384,127,3,26
1089,2020-06-01,Somalia,2924,90,910,948,12,562
1090,2020-06-01,South Africa,151209,2657,73543,118526,1974,56734
1091,2020-06-01,South Korea,12850,282,11613,1347,11,1191
1092,2020-06-01,South Sudan,2007,38,279,1013,28,273
1093,2020-06-01,Spain,249271,28355,150376,9792,1228,0
1094,2020-06-01,Sri Lanka,2047,11,1711,414,1,910
1095,2020-06-01,Sudan,9257,572,4014,4231,286,2591
1096,2020-06-01,Suriname,515,13,227,492,12,218
1097,2020-06-01,Sweden,68451,5333,0,30909,938,0
1098,2020-06-01,Switzerland,31714,1963,29200,852,43,700
1099,2020-06-01,Syria,279,9,0,157,4,0
1100,2020-06-01,Taiwan*,447,7,437,5,0,14
1101,2020-06-01,Tajikistan,5900,52,4506,1970,5,2502
1102,2020-06-01,Tanzania,509,21,183,0,0,0
1103,2020-06-01,Thailand,3171,58,3056,90,1,93
1104,2020-06-01,Timor-Leste,24,0,0,0,0,0
1105,2020-06-01,Togo,650,14,402,208,1,191
1106,2020-06-01,Trinidad and Tobago,130,8,113,13,0,5
1107,2020-06-01,Tunisia,1174,50,1031,97,2,71
1108,2020-06-01,Turkey,199906,5131,173111,35964,591,45138
1109,2020-06-01,US,2636414,127432,720631,837290,22068,275873
1110,2020-06-01,Uganda,889,0,819,472,0,747
1111,2020-06-01,Ukraine,45254,1173,19792,21582,465,10254
1112,2020-06-01,United Arab Emirates,48667,315,37566,14110,51,19634
1113,2020-06-01,United Kingdom,285216,43815,1370,27677,4723,204
1114,2020-06-01,Uruguay,936,27,824,113,5,141
1115,2020-06-01,Uzbekistan,8503,26,5682,4880,11,2845
1116,2020-06-01,Venezuela,5832,51,1649,4322,37,1347
1117,2020-06-01,Vietnam,355,0,335,27,0,56
1118,2020-06-01,West Bank and Gaza,2428,8,451,1980,5,79
1119,2020-06-01,Western Sahara,10,1,8,1,0,2
1120,2020-06-01,Yemen,1158,312,488,835,232,474
1121,2020-06-01,Zambia,1594,24,1329,537,17,550
1122,2020-06-01,Zimbabwe,591,7,162,413,3,133
1123,2020-07-01,Afghanistan,36263,1269,25198,4746,523,11067
1124,2020-07-01,Albania,4880,144,2745,2345,82,1286
1125,2020-07-01,Algeria,27973,1163,18837,14066,251,8940
1126,2020-07-01,Andorra,907,52,803,52,0,4
1127,2020-07-01,Angola,950,41,242,666,28,149
1128,2020-07-01,Antigua and Barbuda,86,3,65,18,0,43
1129,2020-07-01,Argentina,167416,3059,72575,102886,1752,50547
1130,2020-07-01,Armenia,37390,711,26665,11848,268,12617
1131,2020-07-01,Australia,15303,167,9311,7383,63,2283
1132,2020-07-01,Austria,20558,713,18246,2792,10,1768
1133,2020-07-01,Azerbaijan,30446,423,23242,12922,210,13527
1134,2020-07-01,Bahamas,382,11,91,278,0,4
1135,2020-07-01,Bahrain,39482,141,36110,12724,54,14779
1136,2020-07-01,Bangladesh,226225,2965,125683,80742,1118,66059
1137,2020-07-01,Barbados,110,7,94,13,0,4
1138,2020-07-01,Belarus,67251,538,60492,5133,146,14438
1139,2020-07-01,Belgium,66428,9822,17452,5001,75,468
1140,2020-07-01,Belize,48,2,26,24,0,8
1141,2020-07-01,Benin,1770,35,1036,571,14,703
1142,2020-07-01,Bhutan,99,0,86,22,0,38
1143,2020-07-01,Bolivia,71181,2647,21478,37962,1524,12138
1144,2020-07-01,Bosnia and Herzegovina,10498,294,4930,6045,108,2528
1145,2020-07-01,Botswana,739,2,63,512,1,35
1146,2020-07-01,Brazil,2442375,87618,1846641,1040334,28024,1058323
1147,2020-07-01,Brunei,141,3,138,0,0,0
1148,2020-07-01,Bulgaria,10621,347,5585,5632,117,2909
1149,2020-07-01,Burkina Faso,1100,53,926,138,0,88
1150,2020-07-01,Burma,350,6,292,51,0,70
1151,2020-07-01,Burundi,378,1,301,208,0,186
1152,2020-07-01,Cabo Verde,2328,22,1550,1101,7,921
1153,2020-07-01,Cambodia,226,0,147,85,0,17
1154,2020-07-01,Cameroon,17110,391,14539,4518,78,4439
1155,2020-07-01,Canada,116458,8944,0,10374,295,0
1156,2020-07-01,Central African Republic,4599,59,1546,854,12,759
1157,2020-07-01,Chad,922,75,810,56,1,29
1158,2020-07-01,Chile,347923,9187,319954,68530,3499,78725
1159,2020-07-01,China,86783,4656,78869,1998,15,825
1160,2020-07-01,Colombia,257101,8777,131161,159255,5443,91140
1161,2020-07-01,Comoros,354,7,328,51,0,128
1162,2020-07-01,Congo (Brazzaville),3200,54,829,2113,17,373
1163,2020-07-01,Congo (Kinshasa),8844,208,5700,1805,38,4274
1164,2020-07-01,Costa Rica,15841,115,3824,12382,99,2388
1165,2020-07-01,Cote d'Ivoire,15655,96,10361,6156,28,6088
1166,2020-07-01,Croatia,4881,139,3936,2104,32,1781
1167,2020-07-01,Cuba,2532,87,2351,191,1,137
1168,2020-07-01,Cyprus,1060,19,852,62,0,19
1169,2020-07-01,Czechia,15516,373,11428,3562,34,3657
1170,2020-07-01,Denmark,13761,613,12605,806,8,769
1171,2020-07-01,Djibouti,5059,58,4977,377,4,453
1172,2020-07-01,Dominica,18,0,18,0,0,0
1173,2020-07-01,Dominican Republic,64156,1083,30204,31588,336,12624
1174,2020-07-01,Ecuador,81161,5532,34896,24729,1005,7302
1175,2020-07-01,Egypt,92482,4652,34838,24171,1699,16378
1176,2020-07-01,El Salvador,15035,408,7778,8597,234,4008
1177,2020-07-01,Equatorial Guinea,3071,51,842,1070,19,327
1178,2020-07-01,Eritrea,265,0,191,62,0,138
1179,2020-07-01,Estonia,2034,69,1923,45,0,94
1180,2020-07-01,Eswatini,2316,34,1025,1504,23,617
1181,2020-07-01,Ethiopia,14547,228,6386,8701,125,3956
1182,2020-07-01,Fiji,27,0,18,9,0,0
1183,2020-07-01,Finland,7398,329,6920,192,3,320
1184,2020-07-01,France,220352,30212,81212,18289,390,4813
1185,2020-07-01,Gabon,7189,49,4682,1795,7,2262
1186,2020-07-01,Gambia,326,8,66,277,6,39
1187,2020-07-01,Georgia,1137,16,922,209,1,128
1188,2020-07-01,Germany,207112,9125,190314,11694,137,12214
1189,2020-07-01,Ghana,33624,168,29801,15883,56,16533
1190,2020-07-01,Greece,4227,202,1374,818,10,0
1191,2020-07-01,Greenland,14,0,13,1,0,0
1192,2020-07-01,Grenada,23,0,23,0,0,0
1193,2020-07-01,Guatemala,45309,1761,32455,27213,988,29261
1194,2020-07-01,Guinea,7055,45,6257,1664,12,1931
1195,2020-07-01,Guinea-Bissau,1954,26,803,300,2,486
1196,2020-07-01,Guyana,389,20,181,144,8,67
1197,2020-07-01,Haiti,7340,158,4365,1365,53,3434
1198,2020-07-01,Holy See,12,0,12,0,0,0
1199,2020-07-01,Honduras,39741,1166,5039,20183,669,2979
1200,2020-07-01,Hungary,4448,596,3329,293,11,637
1201,2020-07-01,Iceland,1854,10,1823,30,0,51
1202,2020-07-01,India,1480073,33408,951166,894592,16008,603254
1203,2020-07-01,Indonesia,100303,4838,58173,43918,1962,33367
1204,2020-07-01,Iran,293606,15912,255144,65944,5095,66386
1205,2020-07-01,Iraq,112585,4458,77144,63476,2515,52384
1206,2020-07-01,Ireland,25892,1764,23364,419,36,0
1207,2020-07-01,Israel,63985,474,27133,38741,154,9792
1208,2020-07-01,Italy,246286,35112,198593,5708,345,8345
1209,2020-07-01,Jamaica,853,10,714,151,0,161
1210,2020-07-01,Japan,31142,998,21970,12527,26,5512
1211,2020-07-01,Jordan,1176,11,1041,154,2,159
1212,2020-07-01,Kazakhstan,84648,585,54404,62340,397,46120
1213,2020-07-01,Kenya,17975,285,7833,11609,137,5794
1214,2020-07-01,Kosovo,7413,185,4027,4535,134,2450
1215,2020-07-01,Kuwait,64379,438,55057,18184,84,18027
1216,2020-07-01,Kyrgyzstan,33296,1301,21205,27790,1240,18762
1217,2020-07-01,Laos,20,0,19,1,0,0
1218,2020-07-01,Latvia,1219,31,1045,101,1,71
1219,2020-07-01,Lebanon,3882,51,1709,2104,17,526
1220,2020-07-01,Lesotho,505,12,128,478,12,124
1221,2020-07-01,Liberia,1167,72,646,387,36,322
1222,2020-07-01,Libya,2827,64,577,2003,40,368
1223,2020-07-01,Liechtenstein,86,1,81,4,0,4
1224,2020-07-01,Lithuania,2019,80,1620,202,2,121
1225,2020-07-01,Luxembourg,6321,112,4825,2022,2,827
1226,2020-07-01,Madagascar,9690,91,6260,7476,71,5266
1227,2020-07-01,Malawi,3664,99,1645,2440,85,1385
1228,2020-07-01,Malaysia,8904,124,8601,265,3,247
1229,2020-07-01,Maldives,3369,15,2547,1008,6,603
1230,2020-07-01,Mali,2513,124,1913,332,8,439
1231,2020-07-01,Malta,701,9,665,31,0,25
1232,2020-07-01,Mauritania,6208,156,4653,1845,27,3031
1233,2020-07-01,Mauritius,344,10,332,3,0,6
1234,2020-07-01,Mexico,395489,44022,303810,169400,16253,161868
1235,2020-07-01,Moldova,23154,748,16154,6541,203,6772
1236,2020-07-01,Monaco,116,4,104,13,0,9
1237,2020-07-01,Mongolia,289,0,222,69,0,46
1238,2020-07-01,Montenegro,2893,45,809,2345,33,494
1239,2020-07-01,Morocco,20887,316,16553,8354,88,7633
1240,2020-07-01,Mozambique,1701,11,0,812,5,0
1241,2020-07-01,Namibia,1843,8,101,1638,8,77
1242,2020-07-01,Nepal,18752,48,13754,5188,19,10560
1243,2020-07-01,Netherlands,53413,6160,189,2937,38,10
1244,2020-07-01,New Zealand,1557,22,1514,29,0,30
1245,2020-07-01,Nicaragua,3439,108,2492,920,25,1254
1246,2020-07-01,Niger,1132,69,1027,61,2,84
1247,2020-07-01,Nigeria,41180,860,18203,15486,270,8457
1248,2020-07-01,North Macedonia,10213,466,5564,3879,164,3089
1249,2020-07-01,Norway,9132,255,8752,253,5,614
1250,2020-07-01,Oman,77058,393,57028,36988,217,33603
1251,2020-07-01,Pakistan,274289,5842,241026,60819,1447,140224
1252,2020-07-01,Panama,61442,1322,35086,27892,691,19341
1253,2020-07-01,Papua New Guinea,62,0,11,51,2,3
1254,2020-07-01,Paraguay,4548,43,2905,2327,26,1816
1255,2020-07-01,Peru,389717,18418,272547,104504,8741,98012
1256,2020-07-01,Philippines,82040,1945,26446,44526,679,16213
1257,2020-07-01,Poland,43402,1676,32856,9009,213,11575
1258,2020-07-01,Portugal,50299,1719,35375,8158,143,7870
1259,2020-07-01,Qatar,109597,165,106328,13509,52,24764
1260,2020-07-01,Romania,45902,2206,25794,18932,555,6744
1261,2020-07-01,Russia,816680,13334,602249,169751,4028,190276
1262,2020-07-01,Rwanda,1879,5,975,854,3,528
1263,2020-07-01,Saint Kitts and Nevis,17,0,15,2,0,0
1264,2020-07-01,Saint Lucia,24,0,22,5,0,3
1265,2020-07-01,Saint Vincent and the Grenadines,52,0,39,23,0,10
1266,2020-07-01,San Marino,699,42,657,1,0,1
1267,2020-07-01,Sao Tome and Principe,865,14,734,151,1,498
1268,2020-07-01,Saudi Arabia,268934,2760,222936,78111,1111,92170
1269,2020-07-01,Senegal,9764,194,6477,2971,82,2046
1270,2020-07-01,Serbia,24141,543,0,9577,266,18466
1271,2020-07-01,Seychelles,114,0,39,33,0,28
1272,2020-07-01,Sierra Leone,1783,66,1317,321,6,343
1273,2020-07-01,Singapore,50838,27,45692,6931,1,7192
1274,2020-07-01,Slovakia,2181,28,1616,514,0,152
1275,2020-07-01,Slovenia,2087,116,1733,487,5,349
1276,2020-07-01,Somalia,3196,93,1543,272,3,633
1277,2020-07-01,South Africa,452529,7067,274925,301320,4410,201382
1278,2020-07-01,South Korea,14203,300,13007,1353,18,1394
1279,2020-07-01,South Sudan,2305,46,1175,298,8,896
1280,2020-07-01,Spain,272421,28432,150376,23150,77,0
1281,2020-07-01,Sri Lanka,2805,11,2121,758,0,410
1282,2020-07-01,Sudan,11424,720,5939,2167,148,1925
1283,2020-07-01,Suriname,1483,24,925,968,11,698
1284,2020-07-01,Sweden,79395,5700,0,10944,367,0
1285,2020-07-01,Switzerland,34477,1978,30900,2763,15,1700
1286,2020-07-01,Syria,674,40,0,395,31,0
1287,2020-07-01,Taiwan*,462,7,440,15,0,3
1288,2020-07-01,Tajikistan,7235,60,6028,1335,8,1522
1289,2020-07-01,Tanzania,509,21,183,0,0,0
1290,2020-07-01,Thailand,3297,58,3111,126,0,55
1291,2020-07-01,Timor-Leste,24,0,0,0,0,0
1292,2020-07-01,Togo,874,18,607,224,4,205
1293,2020-07-01,Trinidad and Tobago,148,8,128,18,0,15
1294,2020-07-01,Tunisia,1455,50,1157,281,0,126
1295,2020-07-01,Turkey,227019,5630,210469,27113,499,37358
1296,2020-07-01,US,4290259,148011,1325804,1653845,20579,605173
1297,2020-07-01,Uganda,1128,2,986,239,2,393
1298,2020-07-01,Ukraine,67096,1636,37202,21842,463,17410
1299,2020-07-01,United Arab Emirates,59177,345,52510,10510,30,14944
1300,2020-07-01,United Kingdom,301708,45844,1437,16492,2029,67
1301,2020-07-01,Uruguay,1202,35,951,266,8,127
1302,2020-07-01,Uzbekistan,21209,121,11674,12706,95,5992
1303,2020-07-01,Venezuela,15988,146,9959,10156,95,8310
1304,2020-07-01,Vietnam,431,0,365,76,0,30
1305,2020-07-01,West Bank and Gaza,10621,78,3752,8193,70,3301
1306,2020-07-01,Western Sahara,10,1,8,0,0,0
1307,2020-07-01,Yemen,1691,483,833,533,171,345
1308,2020-07-01,Zambia,4552,140,2815,2958,116,1486
1309,2020-07-01,Zimbabwe,2704,36,542,2113,29,380
